PASSENGERS_sum,orig_code,orig_name,orig_city,ORIGIN_STATE_ABR,orig_lat,orig_lon,dest_code,dest_name,dest_city,DEST_STATE_ABR,dest_lat,dest_lon,stopover_frac,no_stopover_frac,stopovers_mean,stopover_airports,stopover_airports_clean,dist_calc
91.0,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.9875,0.0125,1.0125,"set(['BUR', 'SFO', 'ACV'])","['BUR', 'SFO']",577.952984011
2.0,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,1.0,0.0,1.0,set(['SFO']),['SFO'],327.151928882
34.0,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,1.0,0.0,1.03448275862,"set(['SFO', 'PHX', 'LAX'])","['SFO', 'PHX', 'LAX']",596.507391678
2.0,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,PDX,Portland International Airport,Portland,OR,45.58869934,-122.5979996,1.0,0.0,1.0,set(['SFO']),['SFO'],327.646904383
1.0,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,PSC,Tri Cities Airport,Pasco,WA,46.26470184326172,-119.11900329589844,1.0,0.0,1.0,set(['SFO']),['SFO'],442.409573324
22.0,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,0.95,0.05,1.0,"set(['SFO', 'LAX', 'ACV'])","['SFO', 'LAX']",646.322299371
6.0,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,RNO,Reno Tahoe International Airport,Reno,NV,39.49909973144531,-119.76799774169922,1.0,0.0,1.0,set(['SFO']),['SFO'],250.813134385
85.0,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,0.986301369863,0.013698630137,1.0,"set(['SFO', 'LAX', 'ACV'])","['SFO', 'LAX']",685.953033594
12.0,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,SBA,Santa Barbara Municipal Airport,Santa Barbara,CA,34.42620087,-119.8399963,1.0,0.0,1.0,set(['SFO']),['SFO'],509.387127516
6.0,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,SBP,San Luis County Regional Airport,San Luis Obispo,CA,35.236801147499996,-120.641998291,1.0,0.0,1.2,"set(['SFO', 'MRY'])","['SFO', 'MRY']",439.306174452
39.0,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,SEA,Seattle Tacoma International Airport,Seattle,WA,47.44900131225586,-122.30899810791016,1.0,0.0,1.0,set(['SFO']),['SFO'],456.08607278
631.0,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.0,1.0,0.0,set(['ACV']),[],250.033336709
19.0,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,1.0,0.0,1.0,set(['SFO']),['SFO'],633.636018271
21.0,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,1.0,0.0,1.0,set(['SFO']),['SFO'],206.775646704
2.0,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,SMX,Santa Maria Pub/Capt G Allan Hancock Field,Santa Maria,CA,34.89889908,-120.4570007,1.0,0.0,1.0,set(['SFO']),['SFO'],464.902362387
51.0,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,SNA,John Wayne Airport-Orange County Airport,Santa Ana,CA,33.67570114,-117.8679962,1.0,0.0,1.0,set(['SFO']),['SFO'],609.945558624
3.0,ASE,Aspen-Pitkin Co/Sardy Field,Aspen,CO,39.22320175,-106.8690033,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,1.0,0.0,1.0,set(['LAX']),['LAX'],719.392108233
1443.0,ASE,Aspen-Pitkin Co/Sardy Field,Aspen,CO,39.22320175,-106.8690033,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.0,1.0,0.0,set(['ASE']),[],736.381350248
1.0,ASE,Aspen-Pitkin Co/Sardy Field,Aspen,CO,39.22320175,-106.8690033,MMH,Mammoth Yosemite Airport,Mammoth Lakes,CA,37.62409973,-118.8379974,1.0,0.0,2.0,set(['SFO']),['SFO'],657.054767747
2.0,ASE,Aspen-Pitkin Co/Sardy Field,Aspen,CO,39.22320175,-106.8690033,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,0.5,0.5,0.5,"set(['LAX', 'ASE'])",['LAX'],651.805149106
66.0,ASE,Aspen-Pitkin Co/Sardy Field,Aspen,CO,39.22320175,-106.8690033,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,1.0,0.0,1.0,set(['LAX']),['LAX'],730.320898431
11.0,ASE,Aspen-Pitkin Co/Sardy Field,Aspen,CO,39.22320175,-106.8690033,SBA,Santa Barbara Municipal Airport,Santa Barbara,CA,34.42620087,-119.8399963,1.0,0.0,1.0,set(['LAX']),['LAX'],789.634706017
1.0,ASE,Aspen-Pitkin Co/Sardy Field,Aspen,CO,39.22320175,-106.8690033,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,1.0,0.0,2.0,set(['SFO']),['SFO'],791.323190245
250.0,AZA,Phoenix-Mesa-Gateway Airport,Mesa,AZ,33.30780029,-111.6549988,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,0.0,1.0,0.0,set(['AZA']),[],515.230512789
513.0,AZA,Phoenix-Mesa-Gateway Airport,Mesa,AZ,33.30780029,-111.6549988,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,0.0,1.0,0.0,set(['AZA']),[],667.653457202
366.0,AZA,Phoenix-Mesa-Gateway Airport,Mesa,AZ,33.30780029,-111.6549988,SCK,Stockton Metropolitan Airport,Stockton,CA,37.894199371338,-121.2379989624,0.0,1.0,0.0,set(['AZA']),[],624.515861988
4.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,1.0,0.0,1.0,set(['SFO']),['SFO'],471.194586728
17.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,1.0,0.0,1.0,set(['SFO']),['SFO'],581.93482864
8.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,1.0,0.0,1.0,set(['SFO']),['SFO'],639.823731345
1.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,0.0,1.0,0.0,set(['BFL']),[],99.8826974672
3.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,0.0,1.0,0.0,set(['BFL']),[],223.555266387
13.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.0,1.0,0.0,set(['BFL']),[],109.477781967
3.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,MFR,Rogue Valley International Medford Airport,Medford,OR,42.37419891357422,-122.87300109863281,1.0,0.0,1.0,set(['SFO']),['SFO'],521.706734055
22.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,PDX,Portland International Airport,Portland,OR,45.58869934,-122.5979996,1.0,0.0,1.04545454545,"set(['SFO', 'SMF'])","['SFO', 'SMF']",726.044310816
997.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,0.0106007067138,0.989399293286,0.0106007067138,"set(['LGB', 'SFO', 'SNA', 'ONT', 'BFL'])","['LGB', 'SFO', 'SNA', 'ONT']",424.659627064
2.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,PSC,Tri Cities Airport,Pasco,WA,46.26470184326172,-119.11900329589844,1.0,0.0,1.0,set(['SFO']),['SFO'],748.735162349
1.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,0.0,1.0,0.0,set(['BFL']),[],182.55427502
8.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,RNO,Reno Tahoe International Airport,Reno,NV,39.49909973144531,-119.76799774169922,1.0,0.0,1.0,set(['SFO']),['SFO'],283.729698763
1.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,0.0,1.0,0.0,set(['BFL']),[],215.073417956
199.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.0,1.0,0.0,set(['BFL']),[],238.285733452
1.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,0.0,1.0,0.0,set(['BFL']),[],208.111156023
16.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,1.0,0.0,1.0,set(['SFO']),['SFO'],533.753107587
5.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,1.0,0.0,1.0,set(['SFO']),['SFO'],265.261796103
4.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,SNA,John Wayne Airport-Orange County Airport,Santa Ana,CA,33.67570114,-117.8679962,0.0,1.0,0.0,set(['BFL']),[],139.098482664
2.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,TUS,Tucson International Airport,Tucson,AZ,32.1161003112793,-110.94100189208984,1.0,0.0,1.0,set(['SFO']),['SFO'],519.444049342
682.0,BLI,Bellingham International Airport,Bellingham,WA,48.79280090332031,-122.53800201416016,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,0.0,1.0,0.0,set(['BLI']),[],765.511124354
4.0,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,1.0,0.0,1.0,set(['SFO']),['SFO'],440.990439857
14.0,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,1.0,0.0,1.0,set(['SFO']),['SFO'],581.93482864
176.0,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,0.993421052632,0.00657894736842,0.993421052632,"set(['SAN', 'SFO', 'OAK', 'BOI', 'LAX', 'SMF'])","['SAN', 'SFO', 'OAK', 'LAX', 'SMF']",657.349794619
29.0,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,0.961538461538,0.0384615384615,1.0,"set(['SFO', 'LAX', 'BOI'])","['SFO', 'LAX']",504.133530727
1285.0,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.19028340081,0.80971659919,0.19028340081,"set(['SAN', 'SFO', 'OAK', 'BOI', 'SJC', 'SMF'])","['SAN', 'SFO', 'OAK', 'SJC', 'SMF']",675.41697334
1.0,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,1.0,0.0,1.0,set(['LAX']),['LAX'],681.701460698
4.0,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,MMH,Mammoth Yosemite Airport,Mammoth Lakes,CA,37.62409973,-118.8379974,1.0,0.0,1.0,set(['SFO']),['SFO'],432.909010826
6.0,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,1.0,0.0,1.0,set(['SFO']),['SFO'],566.255548345
812.0,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,0.0134408602151,0.986559139785,0.0134408602151,"set(['SJC', 'SNA', 'LAX', 'BOI'])","['SJC', 'SNA', 'LAX']",511.681981605
226.0,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,1.0,0.0,1.0,"set(['SFO', 'OAK', 'SMF'])","['SFO', 'OAK', 'SMF']",661.442763075
52.0,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,1.0,0.0,1.0,"set(['SFO', 'LAX'])","['SFO', 'LAX']",673.109793234
4.0,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,RDD,Redding Municipal Airport,Redding,CA,40.50899887,-122.2929993,1.0,0.0,1.25,set(['SFO']),['SFO'],376.317393623
869.0,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,0.372681281619,0.627318718381,0.37436762226,"set(['BOI', 'OAK', 'SFO', 'LAX', 'SMF', 'LAS'])","['OAK', 'SFO', 'LAX', 'SMF', 'LAS']",750.534918671
38.0,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,SBA,Santa Barbara Municipal Airport,Santa Barbara,CA,34.42620087,-119.8399963,0.971428571429,0.0285714285714,0.971428571429,"set(['SFO', 'LAX', 'BOI'])","['SFO', 'LAX']",660.732304813
20.0,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,SBP,San Luis County Regional Airport,San Luis Obispo,CA,35.236801147499996,-120.641998291,1.0,0.0,1.0,"set(['SFO', 'LAX'])","['SFO', 'LAX']",621.935199808
840.0,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.0164203612479,0.983579638752,0.0197044334975,"set(['SNA', 'OAK', 'BOI', 'LAX', 'SJC', 'SMF'])","['SNA', 'OAK', 'LAX', 'SJC', 'SMF']",522.36040579
544.0,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,0.059375,0.940625,0.059375,"set(['BOI', 'SMF', 'LAX', 'SFO'])","['SMF', 'LAX', 'SFO']",523.015716937
950.0,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,0.0459290187891,0.954070981211,0.0480167014614,"set(['BOI', 'LAX', 'SJC', 'SFO'])","['LAX', 'SJC', 'SFO']",437.298761227
7.0,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,SMX,Santa Maria Pub/Capt G Allan Hancock Field,Santa Maria,CA,34.89889908,-120.4570007,1.0,0.0,1.0,set(['SFO']),['SFO'],640.255261337
420.0,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,SNA,John Wayne Airport-Orange County Airport,Santa Ana,CA,33.67570114,-117.8679962,0.719135802469,0.280864197531,0.722222222222,"set(['SAN', 'BOI', 'BUR', 'OAK', 'SFO', 'SMF'])","['SAN', 'BUR', 'OAK', 'SFO', 'SMF']",689.290029533
52.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,ABQ,Albuquerque International Sunport Airport,Albuquerque,NM,35.040199279785156,-106.60900115966797,0.0227272727273,0.977272727273,0.0227272727273,"set(['BUR', 'LAX'])",['LAX'],670.549787066
23.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,1.0,0.0,1.05,set(['SFO']),['SFO'],564.224448153
212.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,0.758064516129,0.241935483871,0.763440860215,"set(['BUR', 'SFO', 'LAX', 'OAK', 'SMF'])","['SFO', 'LAX', 'OAK', 'SMF']",657.349794619
3.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,ELP,El Paso International Airport,El Paso,TX,31.80719948,-106.3779984,0.0,1.0,0.0,set(['BUR']),[],713.5286157
41.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,1.0,0.0,1.0,"set(['SFO', 'LAX'])","['SFO', 'LAX']",733.316884486
3.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,0.666666666667,0.333333333333,0.666666666667,"set(['BUR', 'SFO'])",['SFO'],193.768312921
6906.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,0.00436490615452,0.995635093845,0.00436490615452,"set(['SAN', 'BUR', 'SFO', 'LAX', 'SJC', 'ONT'])","['SAN', 'SFO', 'LAX', 'SJC', 'ONT']",223.010903889
206.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.010752688172,0.989247311828,0.010752688172,"set(['BUR', 'PHX'])",['PHX'],18.0677501893
17.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,MFR,Rogue Valley International Medford Airport,Medford,OR,42.37419891357422,-122.87300109863281,1.0,0.0,1.0,"set(['SFO', 'LAX'])","['SFO', 'LAX']",615.569552283
1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,MMH,Mammoth Yosemite Airport,Mammoth Lakes,CA,37.62409973,-118.8379974,0.0,1.0,0.0,set(['BUR']),[],238.165073534
1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,1.0,0.0,1.0,set(['SFO']),['SFO'],256.397068566
8703.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,0.0271317829457,0.972868217054,0.0271317829457,"set(['BUR', 'SFO', 'SJC', 'LAS'])","['SFO', 'SJC', 'LAS']",325.392800847
19.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,0.0,1.0,0.0,set(['BUR']),[],44.5132591828
4.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,OTH,Southwest Oregon Regional Airport,North Bend,OR,43.41709899902344,-124.24600219726562,1.0,0.0,1.0,set(['SFO']),['SFO'],711.192745745
6353.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,0.00799733422193,0.992002665778,0.00799733422193,"set(['SAN', 'SNA', 'BUR', 'SFO', 'LGB', 'PSP', 'ONT'])","['SAN', 'SNA', 'SFO', 'LGB', 'PSP', 'ONT']",368.288763182
13.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,0.0,1.0,0.0,set(['BUR']),[],109.171097046
15.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,RDD,Redding Municipal Airport,Redding,CA,40.50899887,-122.2929993,1.0,0.0,1.0,set(['SFO']),['SFO'],486.576314588
12.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,RDM,Roberts Field,Redmond-Bend,OR,44.2541008,-121.1500015,0.909090909091,0.0909090909091,0.909090909091,"set(['BUR', 'SFO'])",['SFO'],710.734285749
25.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,RNO,Reno Tahoe International Airport,Reno,NV,39.49909973144531,-119.76799774169922,0.8,0.2,0.8,"set(['BUR', 'SFO', 'SJC'])","['SFO', 'SJC']",374.451211751
30.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,0.0,1.0,0.0,set(['BUR']),[],121.775040693
2.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SBA,Santa Barbara Municipal Airport,Santa Barbara,CA,34.42620087,-119.8399963,0.0,1.0,0.0,set(['BUR']),[],85.9844400079
3095.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.0386656557998,0.9613343442,0.0386656557998,"set(['BUR', 'SJC', 'OAK', 'LAS'])","['SJC', 'OAK', 'LAS']",326.113964168
4831.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,0.0116618075802,0.98833819242,0.0116618075802,"set(['BUR', 'SFO', 'OAK', 'LAS'])","['SFO', 'OAK', 'LAS']",296.355304448
1017.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,0.065963060686,0.934036939314,0.0672823218997,"set(['BUR', 'OAK', 'SFO', 'LAX', 'PSP', 'ONT'])","['OAK', 'SFO', 'LAX', 'PSP', 'ONT']",573.973063884
