orig_code,orig_name,orig_city,OriginState,orig_lat,orig_lon,dest_code,dest_name,dest_city,DestState,dest_lat,dest_lon,AirlineDelay_med,AirlineDelay_10frac,AirlineDelay_20frac,AirlineDelay_30frac,AirlineDelay_mean,Distance_mean,AirTime_mean,ActualElapsedTime_mean,Flight_Count
BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,0.0,0.0,0.0,0.0,0.0,523.0,90.0,112.0,1
BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,26.5,0.0512820512821,0.0384615384615,0.025641025641,75.5,437.0,66.0769230769,79.5384615385,78
BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,24.5,0.136890951276,0.105568445476,0.0707656612529,36.608974359,223.0,41.3712930012,59.7852906287,862
BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,26.0,0.124266144814,0.0949119373777,0.0528375733855,35.9142857143,325.0,51.0729270729,68.2057942058,1022
BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,29.0,0.145914396887,0.11673151751,0.0778210116732,39.1975308642,369.0,60.3588235294,77.5235294118,514
BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,20.0,0.167330677291,0.130146082337,0.103585657371,44.4384236453,326.0,55.6998654105,78.0148048452,753
BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,26.0,0.143100511073,0.102214650767,0.0698466780239,37.9787234043,296.0,47.9914089347,62.5360824742,587
BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,40.0,0.0433070866142,0.0393700787402,0.0314960629921,112.923076923,574.0,85.9367588933,110.581027668,254
BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,28.0,0.151304347826,0.113043478261,0.0730434782609,35.1290322581,358.0,56.7073170732,71.2038327526,575
DEN,Denver International Airport,Denver,CO,39.861698150635,-104.672996521,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,45.0,0.118852459016,0.110655737705,0.0901639344262,65.9428571429,776.0,107.707112971,132.280334728,244
DRO,Durango La Plata County Airport,Durango,CO,37.1515007019,-107.753997803,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,,0.0,0.0,0.0,,640.0,91.25,117.5,4
EGE,Eagle County Regional Airport,Vail,CO,39.64260101,-106.9179993,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,,0.0,0.0,0.0,,748.0,107.25,128.25,8
ELP,El Paso International Airport,El Paso,TX,31.80719948,-106.3779984,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,30.0,0.241228070175,0.188596491228,0.140350877193,43.0298507463,714.236842105,101.144736842,125.021929825,228
EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,8.0,0.19298245614,0.157894736842,0.0701754385965,21.9130434783,748.0,108.052631579,143.315789474,57
EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.0,0.112474437628,0.104294478528,0.0838445807771,39.7795275591,451.0,73.0661157025,93.2066115702,489
FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,24.0,0.125373134328,0.0955223880597,0.0835820895522,44.0819672131,209.0,42.7275449102,72.8443113772,335
FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,PDX,Portland International Airport,Portland,OR,45.58869934,-122.5979996,87.0,0.0879120879121,0.0769230769231,0.0659340659341,70.6666666667,626.0,88.4494382022,107.134831461,91
FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,140.0,0.0531914893617,0.0531914893617,0.0425531914894,148.0,493.0,79.3723404255,101.787234043,94
FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,36.0,0.0828729281768,0.0773480662983,0.0718232044199,58.619047619,314.0,52.8268156425,71.3798882682,181
FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,SEA,Seattle Tacoma International Airport,Seattle,WA,47.44900131225586,-122.30899810791016,30.0,0.0879120879121,0.0695970695971,0.0586080586081,57.3125,748.0,105.540441176,128.415441176,273
FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,18.0,0.153005464481,0.136612021858,0.106557377049,41.1165048544,158.0,31.7534246575,56.7835616438,366
FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,84.0,0.0228136882129,0.0228136882129,0.0228136882129,123.571428571,501.0,73.4828897338,95.6615969582,263
GEG,Spokane International Airport,Spokane,WA,47.61989974975586,-117.53399658203125,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,33.0,0.175824175824,0.131868131868,0.10989010989,48.0857142857,723.0,103.868131868,119.631868132,182
JAC,Jackson Hole Airport,Jacksn Hole,WY,43.6072998046875,-110.73799896240234,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,128.0,0.125,0.125,0.125,128.0,784.0,112.5,139.375,8
JAC,Jackson Hole Airport,Jacksn Hole,WY,43.6072998046875,-110.73799896240234,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,,0.0,0.0,0.0,,737.0,115.833333333,141.0,6
LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,32.0,0.163972286374,0.123556581986,0.0900692840647,41.961038961,223.0,44.6517647059,59.8176470588,866
LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,17.0,0.189642857143,0.142857142857,0.106785714286,34.8667413214,236.0,42.1756854257,75.0851370851,2800
LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,42.0,0.133757961783,0.111464968153,0.0987261146497,61.0425531915,231.0,43.0873786408,63.0906148867,314
LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,29.5,0.198738170347,0.156677181914,0.112513144059,45.0727272727,407.0,64.2959830867,84.0295983087,951
LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,30.0,0.219444444444,0.161111111111,0.111111111111,44.3253012048,197.0,34.0280898876,51.0926966292,360
LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,24.5,0.18930762489,0.140227870289,0.10078878177,38.6838235294,258.0,44.6770462633,64.6129893238,1141
LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,22.0,0.181736392263,0.144399460189,0.10751237067,38.0664505673,414.0,67.5755102041,92.1337868481,2223
LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,30.0,0.205533596838,0.147562582345,0.111989459816,45.5730994152,386.0,61.0937912814,78.5191545575,759
LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,29.0,0.206997084548,0.15306122449,0.100583090379,46.875,397.0,65.7818448023,83.5768667643,686
LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,SNA,John Wayne Airport-Orange County Airport,Santa Ana,CA,33.67570114,-117.8679962,26.0,0.140703517588,0.0954773869347,0.0670016750419,34.3684210526,226.0,40.4410774411,58.4124579125,597
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,ABQ,Albuquerque International Sunport Airport,Albuquerque,NM,35.040199279785156,-106.60900115966797,29.0,0.249329758713,0.184986595174,0.139410187668,40.8,677.0,87.2822580645,107.551075269,373
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,ASE,Aspen-Pitkin Co/Sardy Field,Aspen,CO,39.22320175,-106.8690033,33.5,0.0985915492958,0.0704225352113,0.056338028169,38.875,737.0,99.4366197183,124.802816901,71
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,35.0,0.201754385965,0.166666666667,0.131578947368,60.7307692308,674.0,94.5964912281,119.315789474,114
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,DRO,Durango La Plata County Airport,Durango,CO,37.1515007019,-107.753997803,5.0,0.0,0.0,0.0,5.0,640.0,87.5,118.75,4
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,EGE,Eagle County Regional Airport,Vail,CO,39.64260101,-106.9179993,,0.0,0.0,0.0,,748.0,106.5,130.125,8
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,ELP,El Paso International Airport,El Paso,TX,31.80719948,-106.3779984,25.0,0.313043478261,0.234782608696,0.139130434783,34.8271604938,714.239130435,91.7173913043,110.230434783,230
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,24.0,0.224137931034,0.137931034483,0.103448275862,36.3846153846,748.0,98.6724137931,126.051724138,58
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,43.0,0.137115839243,0.120567375887,0.096926713948,65.40625,209.0,37.513064133,61.2280285036,423
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,JAC,Jackson Hole Airport,Jacksn Hole,WY,43.6072998046875,-110.73799896240234,101.5,0.222222222222,0.111111111111,0.111111111111,101.5,784.0,106.444444444,131.777777778,9
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,23.0,0.190170940171,0.134971509972,0.0893874643875,36.5941605839,236.0,44.1712846348,68.3440086362,2808
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,39.5,0.0867052023121,0.0664739884393,0.0520231213873,47.21875,266.0,47.1988130564,71.0652818991,346
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,MTJ,Montrose Regional Airport,Montrose CO,CO,38.509799957300004,-107.893997192,123.0,0.25,0.25,0.25,123.0,666.0,86.5,113.5,4
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,32.0,0.252977878616,0.202495745888,0.137266023823,45.0847457627,337.0,53.812244898,73.0379008746,1763
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,26.0,0.197775628627,0.1416827853,0.104448742747,42.2753036437,370.0,58.0165692008,82.253411306,2068
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,50.0,0.0978260869565,0.0869565217391,0.0869565217391,60.0909090909,110.0,28.0444444444,51.2,92
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,RDM,Roberts Field,Redmond-Bend,OR,44.2541008,-121.1500015,21.5,0.344827586207,0.206896551724,0.137931034483,31.6666666667,726.0,94.0,124.655172414,29
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,RNO,Reno Tahoe International Airport,Reno,NV,39.49909973144531,-119.76799774169922,32.0,0.205128205128,0.161538461538,0.120512820513,48.0,391.0,59.7577319588,80.074742268,390
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,27.5,0.136950904393,0.107235142119,0.0762273901809,41.3046875,109.0,29.3315994798,53.1547464239,774
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,SBA,Santa Barbara Municipal Airport,Santa Barbara,CA,34.42620087,-119.8399963,24.5,0.142857142857,0.102857142857,0.0685714285714,45.0833333333,89.0,21.8022922636,48.9484240688,350
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,SBP,San Luis County Regional Airport,San Luis Obispo,CA,35.236801147499996,-120.641998291,34.0,0.121212121212,0.099173553719,0.0771349862259,59.5833333333,156.0,31.1361111111,54.7555555556,363
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,21.0,0.187668766877,0.145589558956,0.107560756076,36.5850980392,337.0,55.3379469435,81.214994233,4444
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,28.0,0.250182348651,0.18526622903,0.117432530999,39.8370786517,308.0,49.215085885,66.6064227035,1371
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,29.0,0.165685449958,0.126156433978,0.0874684608915,48.0138248848,590.0,83.3858466723,105.602358888,1189
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,32.0,0.240377062058,0.190102120974,0.131971720346,48.1455108359,373.0,60.4703557312,80.0648221344,1273
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,SUN,Friedman Memorial Airport,Hailey,ID,43.50439835,-114.2959976,0.0,0.142857142857,0.142857142857,0.142857142857,15.0,696.0,103.5,132.0,7
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,TUS,Tucson International Airport,Tucson,AZ,32.1161003112793,-110.94100189208984,31.0,0.219616204691,0.181236673774,0.121535181237,44.7027027027,451.0,63.864806867,84.1244635193,469
LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,33.5,0.166134185304,0.134185303514,0.105431309904,51.375,231.0,44.4308681672,64.729903537,313
LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,29.0,0.120967741935,0.102150537634,0.0564516129032,39.7916666667,353.0,56.6585365854,73.2032520325,372
LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.0,0.0845588235294,0.0698529411765,0.0588235294118,16.4032258065,354.0,58.0405904059,82.1992619926,272
LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,32.0,0.0813148788927,0.0709342560554,0.0519031141869,71.0526315789,588.0,84.0311418685,102.437716263,578
LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,32.0,0.153846153846,0.104395604396,0.0824175824176,37.0,387.0,62.8895027624,78.1104972376,182
MFR,Rogue Valley International Medford Airport,Medford,OR,42.37419891357422,-122.87300109863281,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,16.0,0.116504854369,0.0970873786408,0.0728155339806,31.9010989011,329.0,60.2776412776,79.9312039312,412
MMH,Mammoth Yosemite Airport,Mammoth Lakes,CA,37.62409973,-118.8379974,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,,0.0,0.0,0.0,,193.0,39.3333333333,62.6666666667,3
MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,17.0,0.0693641618497,0.0606936416185,0.0549132947977,36.3111111111,266.0,51.1264705882,79.9205882353,346
MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,56.5,0.021978021978,0.021978021978,0.021978021978,56.5,598.0,88.2857142857,109.076923077,91
MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,34.0,0.0939226519337,0.0718232044199,0.0662983425414,74.5217391304,77.0,19.0681818182,38.6704545455,181
MTJ,Montrose Regional Airport,Montrose CO,CO,38.509799957300004,-107.893997192,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,75.0,0.25,0.25,0.25,75.0,666.0,95.0,114.25,4
OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,34.0,0.291428571429,0.24,0.171428571429,42.4716981132,512.0,69.2685714286,83.2285714286,175
OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,29.0,0.191076624636,0.146459747818,0.0911736178468,38.0388349515,325.0,49.7319485658,62.881305638,1031
OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,GEG,Spokane International Airport,Spokane,WA,47.61989974975586,-117.53399658203125,25.0,0.212290502793,0.139664804469,0.0837988826816,32.8048780488,723.0,94.3407821229,108.592178771,179
OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,23.0,0.159162303665,0.112041884817,0.0712041884817,30.6878306878,407.0,65.0137130802,82.0938818565,955
OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,16.0,0.168277430358,0.114269471291,0.0744741330301,25.1915322581,337.0,56.7754385965,81.9947368421,1759
OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,22.0,0.134048257373,0.088471849866,0.0536193029491,30.1454545455,353.0,61.3929539295,76.1219512195,373
OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,28.0,0.244482173175,0.164685908319,0.11714770798,41.2328767123,362.0,56.9434931507,71.5787671233,589
OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,PDX,Portland International Airport,Portland,OR,45.58869934,-122.5979996,26.0,0.216599190283,0.147773279352,0.085020242915,39.3063063063,543.0,76.5395537525,90.4929006085,494
OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,26.0,0.155325443787,0.109467455621,0.0754437869822,38.1517857143,646.0,91.4992548435,109.521609538,676
OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,RNO,Reno Tahoe International Airport,Reno,NV,39.49909973144531,-119.76799774169922,43.0,0.293333333333,0.266666666667,0.2,47.3181818182,181.0,32.4266666667,46.2533333333,75
OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,29.0,0.167635658915,0.12015503876,0.0910852713178,37.2857142857,446.0,69.2699203187,83.7908366534,1032
OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,SEA,Seattle Tacoma International Airport,Seattle,WA,47.44900131225586,-122.30899810791016,19.0,0.159811985899,0.115158636898,0.0763807285546,27.4166666667,672.0,94.6941176471,114.52,851
OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,27.0,0.152091254753,0.106463878327,0.0627376425856,37.578313253,588.0,80.6615969582,97.0817490494,526
OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,SNA,John Wayne Airport-Orange County Airport,Santa Ana,CA,33.67570114,-117.8679962,23.0,0.152592592593,0.102222222222,0.0562962962963,28.9026548673,371.0,65.3456973294,80.1261127596,675
ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,18.0,0.137362637363,0.0769230769231,0.0659340659341,34.7323943662,197.0,39.351800554,56.0166204986,364
ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,31.0,0.132879045997,0.100511073254,0.0732538330494,40.0119047619,362.0,54.9828473413,69.8233276158,587
ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,27.5,0.128738621586,0.0949284785436,0.0663198959688,40.6637931034,325.0,51.4856396867,69.9464751958,769
ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,22.0,0.180281690141,0.152112676056,0.125352112676,42.7414634146,363.0,61.1611510791,85.2618705036,710
ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,26.0,0.152230971129,0.107611548556,0.0603674540682,35.6,333.0,51.914893617,64.5212765957,381
ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,70.0,0.0419847328244,0.0381679389313,0.0381679389313,87.5833333333,558.0,79.7442748092,99.106870229,262
ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,29.0,0.206713780919,0.146643109541,0.0971731448763,42.7966101695,390.0,60.3765541741,72.56660746,566
OTH,Southwest Oregon Regional Airport,North Bend,OR,43.41709899902344,-124.24600219726562,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,67.0,0.16393442623,0.16393442623,0.147540983607,69.7692307692,412.0,68.8,88.5166666667,61
PDX,Portland International Airport,Portland,OR,45.58869934,-122.5979996,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,47.0,0.0879120879121,0.0659340659341,0.0549450549451,103.25,626.0,88.1444444444,109.588888889,91
