orig_code,orig_name,orig_city,OriginState,orig_lat,orig_lon,dest_code,dest_name,dest_city,DestState,dest_lat,dest_lon,AirlineDelay_med,AirlineDelay_10frac,AirlineDelay_20frac,AirlineDelay_30frac,AirlineDelay_mean,Distance_mean,AirTime_mean,ActualElapsedTime_mean,Flight_Count
BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,17.0,0.052,0.04,0.036,46.7916666667,574.0,86.612,111.184,250
BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,32.0,0.139130434783,0.109565217391,0.0817391304348,42.7931034483,358.0,58.2874779541,72.4620811287,575
DEN,Denver International Airport,Denver,CO,39.861698150635,-104.672996521,MMH,Mammoth Yosemite Airport,Mammoth Lakes,CA,37.62409973,-118.8379974,54.0,0.5,0.5,0.5,54.0,780.0,103.0,148.0,2
DEN,Denver International Airport,Denver,CO,39.861698150635,-104.672996521,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,35.5,0.131067961165,0.121359223301,0.0922330097087,48.0,776.0,109.039215686,130.710784314,206
EGE,Eagle County Regional Airport,Vail,CO,39.64260101,-106.9179993,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,55.0,0.333333333333,0.266666666667,0.2,93.0,748.0,113.666666667,141.0,15
ELP,El Paso International Airport,El Paso,TX,31.80719948,-106.3779984,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,24.0,0.160377358491,0.127358490566,0.0801886792453,36.5333333333,715.0,103.268867925,126.688679245,212
EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,26.0,0.0857142857143,0.0571428571429,0.0285714285714,28.0,748.0,103.657142857,130.114285714,35
EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,19.5,0.123134328358,0.0970149253731,0.0839552238806,44.1636363636,451.0,70.7653846154,91.875,536
FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,26.0,0.118811881188,0.10396039604,0.0643564356436,39.2,209.0,41.8118811881,71.6386138614,202
FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,PDX,Portland International Airport,Portland,OR,45.58869934,-122.5979996,112.0,0.0869565217391,0.0760869565217,0.0652173913043,103.25,626.0,93.7608695652,111.489130435,92
FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,26.0,0.101694915254,0.0847457627119,0.0508474576271,32.875,493.0,76.4915254237,103.610169492,59
FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,38.0,0.104972375691,0.0773480662983,0.0662983425414,59.652173913,314.0,50.4222222222,68.9055555556,181
FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,SEA,Seattle Tacoma International Airport,Seattle,WA,47.44900131225586,-122.30899810791016,35.0,0.111587982833,0.103004291845,0.0858369098712,63.6052631579,748.0,109.92173913,132.826086957,233
FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.0,0.0827338129496,0.0647482014388,0.0503597122302,25.593220339,158.0,32.262962963,56.8814814815,278
FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,31.0,0.0447154471545,0.0447154471545,0.0365853658537,50.5882352941,501.0,74.5284552846,98.8292682927,246
GEG,Spokane International Airport,Spokane,WA,47.61989974975586,-117.53399658203125,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,25.0,0.11797752809,0.0842696629213,0.0674157303371,37.1923076923,723.0,101.350282486,119.581920904,178
HDN,Yampa Valley Airport,Hayden,CO,40.48120117,-107.2180023,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,20.0,0.2,0.133333333333,0.0666666666667,22.0,763.0,110.076923077,144.923076923,15
JAC,Jackson Hole Airport,Jacksn Hole,WY,43.6072998046875,-110.73799896240234,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,15.5,0.302325581395,0.162790697674,0.116279069767,50.8888888889,784.0,113.948717949,154.41025641,43
JAC,Jackson Hole Airport,Jacksn Hole,WY,43.6072998046875,-110.73799896240234,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,57.5,0.266666666667,0.2,0.2,52.6666666667,737.0,115.357142857,146.0,15
LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,26.0,0.141317365269,0.101796407186,0.0634730538922,33.1472868217,223.0,44.7740384615,60.4399038462,835
LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,20.0,0.164636397195,0.118124769288,0.0837947582134,33.1929012346,236.0,42.6398963731,72.1336047372,2709
LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,41.5,0.244147157191,0.200668896321,0.160535117057,56.358974359,231.0,43.0635451505,63.2341137124,299
LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,29.0,0.194061505832,0.150583244963,0.109225874867,40.0271493213,407.0,66.568544102,86.4612114772,943
LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,30.0,0.185750636132,0.132315521628,0.0992366412214,48.2051282051,197.0,34.4478371501,51.2900763359,393
LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,29.0,0.191000918274,0.147842056933,0.107438016529,35.8605577689,258.0,44.7648148148,63.9592592593,1089
LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,20.0,0.161854768154,0.131233595801,0.102799650044,38.7560581583,414.0,68.7885714286,93.8404395604,2286
LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,32.0,0.198701298701,0.153246753247,0.118181818182,38.6647058824,386.0,62.66710013,80.55526658,770
LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,27.0,0.171965317919,0.125722543353,0.0852601156069,39.2834645669,397.0,68.1201157742,85.017366136,692
LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,SNA,John Wayne Airport-Orange County Airport,Santa Ana,CA,33.67570114,-117.8679962,23.0,0.14262560778,0.0907617504052,0.0599675850891,32.95,226.0,40.8,59.3089430894,617
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,ABQ,Albuquerque International Sunport Airport,Albuquerque,NM,35.040199279785156,-106.60900115966797,31.0,0.197647058824,0.148235294118,0.110588235294,44.0760869565,677.0,87.4208037825,106.092198582,425
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,ASE,Aspen-Pitkin Co/Sardy Field,Aspen,CO,39.22320175,-106.8690033,54.5,0.309734513274,0.283185840708,0.265486725664,80.625,737.0,101.010416667,125.75,113
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,41.0,0.160220994475,0.138121546961,0.110497237569,56.7352941176,674.0,100.474576271,124.711864407,181
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,EGE,Eagle County Regional Airport,Vail,CO,39.64260101,-106.9179993,83.0,0.133333333333,0.0666666666667,0.0666666666667,83.0,748.0,111.583333333,134.083333333,15
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,ELP,El Paso International Airport,El Paso,TX,31.80719948,-106.3779984,39.0,0.203791469194,0.165876777251,0.127962085308,53.8913043478,715.0,89.5598086124,106.416267943,211
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,18.0,0.0857142857143,0.0571428571429,0.0571428571429,22.6,748.0,110.371428571,132.857142857,35
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,33.5,0.126279863481,0.098976109215,0.0716723549488,45.325,209.0,38.9656357388,61.9793814433,293
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,HDN,Yampa Valley Airport,Hayden,CO,40.48120117,-107.2180023,0.0,0.0666666666667,0.0666666666667,0.0666666666667,17.6666666667,763.0,99.8461538462,124.307692308,15
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,JAC,Jackson Hole Airport,Jacksn Hole,WY,43.6072998046875,-110.73799896240234,35.0,0.116279069767,0.093023255814,0.093023255814,47.75,784.0,113.829268293,140.268292683,43
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,27.0,0.162739322533,0.122974963181,0.0935198821797,40.7309090909,236.0,42.6004439512,65.9308176101,2716
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,28.0,0.146417445483,0.109034267913,0.0716510903427,37.9298245614,266.0,48.0608974359,72.0673076923,321
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,MTJ,Montrose Regional Airport,Montrose CO,CO,38.509799957300004,-107.893997192,104.0,0.25,0.25,0.25,104.0,666.0,90.0,114.5,4
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,28.0,0.216463414634,0.164024390244,0.114024390244,44.1725888325,337.0,56.3376784606,75.1142147734,1640
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,27.0,0.181997048697,0.134284308903,0.0939498278406,40.9747126437,370.0,56.782414307,80.7163437655,2033
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,22.0,0.0752688172043,0.0537634408602,0.0322580645161,27.4444444444,110.0,27.0434782609,48.9673913043,93
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,RNO,Reno Tahoe International Airport,Reno,NV,39.49909973144531,-119.76799774169922,35.0,0.18858560794,0.143920595533,0.111662531017,38.987804878,391.0,62.0875,80.6,403
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,33.0,0.116438356164,0.102739726027,0.0719178082192,49.1025641026,109.0,28.275261324,50.6602787456,584
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,SBA,Santa Barbara Municipal Airport,Santa Barbara,CA,34.42620087,-119.8399963,24.0,0.121693121693,0.0873015873016,0.0502645502646,29.641509434,89.0,20.3670212766,46.0611702128,378
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,SBP,San Luis County Regional Airport,San Luis Obispo,CA,35.236801147499996,-120.641998291,24.5,0.137741046832,0.104683195592,0.0743801652893,40.85,156.0,30.9887955182,55.8179271709,363
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,20.0,0.15105443845,0.117214320745,0.08680725846,37.0590030519,337.0,56.9975037444,81.2099350974,4078
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,30.0,0.168521462639,0.123211446741,0.0882352941176,41.703539823,308.0,50.8988673139,67.5995145631,1258
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,30.0,0.143068939956,0.106745737583,0.0808005930319,43.5675675676,590.0,84.2209821429,105.485119048,1349
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,33.0,0.196369636964,0.155940594059,0.117161716172,43.0590551181,373.0,62.0091286307,80.3991701245,1212
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,SNA,John Wayne Airport-Orange County Airport,Santa Ana,CA,33.67570114,-117.8679962,,0.0,0.0,0.0,,36.0,,,1
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,TUS,Tucson International Airport,Tucson,AZ,32.1161003112793,-110.94100189208984,35.0,0.185810810811,0.155405405405,0.114864864865,48.5913043478,451.0,61.9643463497,81.0458404075,592
LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,37.0,0.206666666667,0.173333333333,0.14,46.6164383562,231.0,42.6366666667,64.1066666667,300
LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,39.5,0.163636363636,0.141818181818,0.105454545455,47.1041666667,353.0,59.0836363636,75.3927272727,275
LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,12.0,0.150183150183,0.10989010989,0.0915750915751,25.987654321,354.0,59.7675276753,82.7084870849,273
LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,41.0,0.0891472868217,0.0736434108527,0.062015503876,59.875,588.0,84.5029126214,103.324271845,516
LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,38.0,0.192307692308,0.137362637363,0.10989010989,46.1351351351,387.0,64.3259668508,79.6187845304,182
MFR,Rogue Valley International Medford Airport,Medford,OR,42.37419891357422,-122.87300109863281,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,28.0,0.142061281337,0.114206128134,0.0974930362117,42.3333333333,329.0,58.1514285714,79.6742857143,359
MMH,Mammoth Yosemite Airport,Mammoth Lakes,CA,37.62409973,-118.8379974,DEN,Denver International Airport,Denver,CO,39.861698150635,-104.672996521,50.0,0.5,0.5,0.5,50.0,780.0,120.0,142.0,2
MMH,Mammoth Yosemite Airport,Mammoth Lakes,CA,37.62409973,-118.8379974,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,65.0,0.4,0.333333333333,0.333333333333,78.6666666667,193.0,44.2222222222,75.2222222222,15
MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,33.0,0.127725856698,0.115264797508,0.0872274143302,48.137254902,266.0,47.5,75.2784810127,321
MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,30.0,0.0677083333333,0.046875,0.0364583333333,44.3333333333,598.0,84.5585106383,107.425531915,192
MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,44.0,0.110497237569,0.0939226519337,0.0718232044199,54.0952380952,77.0,19.5060240964,38.3855421687,181
MTJ,Montrose Regional Airport,Montrose CO,CO,38.509799957300004,-107.893997192,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,80.0,0.25,0.25,0.25,80.0,666.0,99.25,128.25,4
MTJ,Montrose Regional Airport,Montrose CO,CO,38.509799957300004,-107.893997192,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,53.0,0.5,0.5,0.5,53.0,791.0,116.0,138.75,4
OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,35.0,0.181818181818,0.133689839572,0.096256684492,42.6470588235,512.0,70.8225806452,84.7096774194,187
OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,29.0,0.162451361868,0.123540856031,0.0778210116732,42.7151162791,325.0,48.4326450344,61.0943952802,1028
OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,GEG,Spokane International Airport,Spokane,WA,47.61989974975586,-117.53399658203125,28.0,0.194444444444,0.166666666667,0.0888888888889,40.2051282051,723.0,98.5027932961,112.994413408,180
OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,23.0,0.143006263048,0.102296450939,0.0647181628392,31.0337078652,407.0,64.3626834382,81.8238993711,958
OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,25.5,0.17987804878,0.143292682927,0.0975609756098,35.2139175258,337.0,54.4788557214,77.9402985075,1640
OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,23.5,0.156934306569,0.102189781022,0.0656934306569,40.0434782609,353.0,59.6642335766,74.1058394161,274
OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,32.0,0.19696969697,0.166666666667,0.116161616162,40.8595041322,362.0,55.430976431,69.9090909091,594
OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,PDX,Portland International Airport,Portland,OR,45.58869934,-122.5979996,27.5,0.165354330709,0.11811023622,0.0807086614173,35.4387755102,543.0,81.7559055118,96.3622047244,508
OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,30.0,0.193984962406,0.147368421053,0.103759398496,46.1357142857,646.0,88.9319213313,106.903177005,665
OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,29.0,0.200426439232,0.157782515991,0.102345415778,42.960199005,446.0,66.8509719222,80.6177105832,938
OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,SEA,Seattle Tacoma International Airport,Seattle,WA,47.44900131225586,-122.30899810791016,22.0,0.162669447341,0.116788321168,0.0855057351408,31.9259259259,672.0,99.6649159664,119.355042017,959
OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,31.0,0.139405204461,0.111524163569,0.0799256505576,42.9285714286,588.0,81.1196261682,98.1794392523,538
OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,SNA,John Wayne Airport-Orange County Airport,Santa Ana,CA,33.67570114,-117.8679962,26.5,0.148905109489,0.10802919708,0.0671532846715,37.7314814815,371.0,62.7408491947,77.2020497804,685
ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,25.0,0.116751269036,0.0913705583756,0.0736040609137,38.1212121212,197.0,37.3680203046,55.0050761421,394
ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,26.0,0.168367346939,0.127551020408,0.0816326530612,36.5701754386,362.0,56.9591836735,72.0221088435,588
ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,30.0,0.132241813602,0.114609571788,0.080604534005,38.2671755725,325.0,50.3451327434,68.3906447535,794
ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,26.5,0.141004862237,0.124797406807,0.0988654781199,41.3432835821,363.0,62.2996688742,85.190397351,617
ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,27.0,0.138418079096,0.104519774011,0.0734463276836,36.1272727273,333.0,53.7790368272,67.1019830028,354
ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,28.0,0.0823529411765,0.0666666666667,0.0392156862745,81.7391304348,558.0,79.8431372549,100.066666667,255
ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,37.5,0.128801431127,0.100178890877,0.0805008944544,42.7777777778,390.0,62.3651079137,74.809352518,559
OTH,Southwest Oregon Regional Airport,North Bend,OR,43.41709899902344,-124.24600219726562,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,53.0,0.235294117647,0.205882352941,0.176470588235,91.25,412.0,66.4576271186,88.4915254237,68
PDX,Portland International Airport,Portland,OR,45.58869934,-122.5979996,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,57.5,0.0978260869565,0.0869565217391,0.0760869565217,86.8,626.0,84.1956521739,105.391304348,92
PDX,Portland International Airport,Portland,OR,45.58869934,-122.5979996,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,31.0,0.129593810445,0.0967117988395,0.073500967118,42.4666666667,543.0,78.4738878143,95.2862669246,517
